harpnum,timestamp,goes_class
540,2011-04-27 00:00:00,B8.7
540,2011-04-27 12:00:00,C2.4
540,2011-04-28 00:00:00,C2.4
540,2011-04-28 12:00:00,B8.9
540,2011-04-29 00:00:00,B8.9
540,2011-04-29 12:00:00,C1.7
540,2011-04-30 00:00:00,C1.7
556,2011-04-28 00:00:00,
556,2011-04-28 12:00:00,C3.8
556,2011-04-29 00:00:00,C3.8
556,2011-04-29 12:00:00,
556,2011-04-30 00:00:00,
556,2011-04-30 12:00:00,
556,2011-05-01 00:00:00,B5.8
556,2011-05-01 12:00:00,B5.8
556,2011-05-02 00:00:00,
556,2011-05-02 12:00:00,C1.3
572,2011-05-02 00:00:00,
580,2011-05-05 00:00:00,
580,2011-05-05 12:00:00,
580,2011-05-06 00:00:00,
580,2011-05-06 12:00:00,
580,2011-05-07 00:00:00,
580,2011-05-07 12:00:00,
580,2011-05-08 00:00:00,
587,2011-05-07 00:00:00,
587,2011-05-07 12:00:00,
587,2011-05-08 00:00:00,
587,2011-05-08 12:00:00,
587,2011-05-09 00:00:00,
587,2011-05-09 12:00:00,
587,2011-05-10 00:00:00,
587,2011-05-10 12:00:00,
587,2011-05-11 00:00:00,
597,2011-05-11 00:00:00,
602,2011-05-13 00:00:00,
602,2011-05-13 12:00:00,
602,2011-05-14 00:00:00,
602,2011-05-14 12:00:00,
602,2011-05-15 00:00:00,B3.0
602,2011-05-15 12:00:00,B3.0
602,2011-05-16 00:00:00,B3.5
602,2011-05-16 12:00:00,B4.1
610,2011-05-17 00:00:00,
610,2011-05-17 12:00:00,B2.7
610,2011-05-18 00:00:00,C1.2
610,2011-05-18 12:00:00,C1.2
610,2011-05-19 00:00:00,B2.2
610,2011-05-19 12:00:00,
618,2011-05-22 00:00:00,
622,2011-05-22 00:00:00,
622,2011-05-22 12:00:00,
625,2011-05-24 00:00:00,
625,2011-05-24 12:00:00,
625,2011-05-25 00:00:00,C1.4
625,2011-05-25 12:00:00,C1.4
625,2011-05-26 00:00:00,B4.4
625,2011-05-26 12:00:00,B4.4
639,2011-05-28 00:00:00,
639,2011-05-28 12:00:00,
639,2011-05-29 00:00:00,
639,2011-05-29 12:00:00,
639,2011-05-30 00:00:00,
639,2011-05-30 12:00:00,
639,2011-05-31 00:00:00,
643,2011-05-29 00:00:00,
650,2011-05-31 00:00:00,
650,2011-05-31 12:00:00,
650,2011-06-01 00:00:00,
650,2011-06-01 12:00:00,C1.8
662,2011-06-09 00:00:00,
667,2011-06-13 00:00:00,C1.2
667,2011-06-13 12:00:00,C2.2
667,2011-06-14 00:00:00,M1.3
667,2011-06-14 12:00:00,M1.3
667,2011-06-15 00:00:00,C2.6
667,2011-06-15 12:00:00,C7.1
667,2011-06-16 00:00:00,C7.1
667,2011-06-16 12:00:00,C1.0
667,2011-06-17 00:00:00,B6.0
667,2011-06-17 12:00:00,B4.8
667,2011-06-18 00:00:00,B4.8
667,2011-06-18 12:00:00,B9.4
667,2011-06-19 00:00:00,B9.4
667,2011-06-19 12:00:00,
667,2011-06-20 00:00:00,
667,2011-06-20 12:00:00,C7.7
667,2011-06-21 00:00:00,C7.7
667,2011-06-21 12:00:00,
667,2011-06-22 00:00:00,
667,2011-06-22 12:00:00,
667,2011-06-23 00:00:00,B5.7
667,2011-06-23 12:00:00,B5.7
667,2011-06-24 00:00:00,B4.4
667,2011-06-24 12:00:00,B4.4
667,2011-06-25 00:00:00,B4.3
667,2011-06-25 12:00:00,
667,2011-06-26 00:00:00,B3.6
674,2011-06-16 00:00:00,
674,2011-06-16 12:00:00,B7.4
674,2011-06-17 00:00:00,B7.4
674,2011-06-17 12:00:00,B6.9
674,2011-06-18 00:00:00,B4.5
674,2011-06-18 12:00:00,B4.5
674,2011-06-19 00:00:00,C1.5
674,2011-06-19 12:00:00,C1.5
676,2011-06-18 00:00:00,
681,2011-06-22 00:00:00,
684,2011-06-26 00:00:00,
684,2011-06-26 12:00:00,
684,2011-06-27 00:00:00,
684,2011-06-27 12:00:00,
684,2011-06-28 00:00:00,
684,2011-06-28 12:00:00,
684,2011-06-29 00:00:00,
684,2011-06-29 12:00:00,
684,2011-06-30 00:00:00,
684,2011-06-30 12:00:00,
684,2011-07-01 00:00:00,B4.1
686,2011-06-28 00:00:00,
686,2011-06-28 12:00:00,B5.5
686,2011-06-29 00:00:00,B5.5
686,2011-06-29 12:00:00,B2.3
686,2011-06-30 00:00:00,
686,2011-06-30 12:00:00,
686,2011-07-01 00:00:00,
695,2011-07-04 00:00:00,
695,2011-07-04 12:00:00,
695,2011-07-05 00:00:00,
695,2011-07-05 12:00:00,
695,2011-07-06 00:00:00,
695,2011-07-06 12:00:00,
695,2011-07-07 00:00:00,
695,2011-07-07 12:00:00,C3.0
695,2011-07-08 00:00:00,C3.1
695,2011-07-08 12:00:00,C3.1
695,2011-07-09 00:00:00,
700,2011-07-06 00:00:00,
700,2011-07-06 12:00:00,B6.3
700,2011-07-07 00:00:00,B6.3
705,2011-07-07 00:00:00,
705,2011-07-07 12:00:00,
705,2011-07-08 00:00:00,
705,2011-07-08 12:00:00,
714,2011-07-10 00:00:00,
725,2011-07-13 00:00:00,B5.7
725,2011-07-13 12:00:00,B5.7
725,2011-07-14 00:00:00,B4.0
725,2011-07-14 12:00:00,
725,2011-07-15 00:00:00,
725,2011-07-15 12:00:00,
725,2011-07-16 00:00:00,B6.2
725,2011-07-16 12:00:00,B6.2
725,2011-07-17 00:00:00,
725,2011-07-17 12:00:00,C1.0
725,2011-07-18 00:00:00,C1.0
725,2011-07-18 12:00:00,B7.1
725,2011-07-19 00:00:00,B7.1
740,2011-07-17 00:00:00,
744,2011-07-20 00:00:00,
744,2011-07-20 12:00:00,
746,2011-07-23 00:00:00,B5.4
746,2011-07-23 12:00:00,B5.4
746,2011-07-24 00:00:00,B7.4
746,2011-07-24 12:00:00,B7.4
746,2011-07-25 00:00:00,B6.1
746,2011-07-25 12:00:00,C1.2
746,2011-07-26 00:00:00,C3.8
746,2011-07-26 12:00:00,C3.8
746,2011-07-27 00:00:00,M1.1
746,2011-07-27 12:00:00,M1.1
746,2011-07-28 00:00:00,C5.3
746,2011-07-28 12:00:00,C5.3
746,2011-07-29 00:00:00,C4.1
746,2011-07-29 12:00:00,B6.9
746,2011-07-30 00:00:00,
746,2011-07-30 12:00:00,
746,2011-07-31 00:00:00,
746,2011-07-31 12:00:00,
746,2011-08-01 00:00:00,
746,2011-08-01 12:00:00,
746,2011-08-02 00:00:00,
746,2011-08-02 12:00:00,
746,2011-08-03 00:00:00,
746,2011-08-03 12:00:00,
746,2011-08-04 00:00:00,
746,2011-08-04 12:00:00,C1.0
746,2011-08-05 00:00:00,C1.0
748,2011-07-24 00:00:00,
748,2011-07-24 12:00:00,
750,2011-07-25 00:00:00,
750,2011-07-25 12:00:00,B9.4
750,2011-07-26 00:00:00,B9.4
750,2011-07-26 12:00:00,B6.9
750,2011-07-27 00:00:00,
750,2011-07-27 12:00:00,
750,2011-07-28 00:00:00,C1.6
750,2011-07-28 12:00:00,C2.3
750,2011-07-29 00:00:00,C6.3
750,2011-07-29 12:00:00,M9.3
750,2011-07-30 00:00:00,M9.3
750,2011-07-30 12:00:00,C3.8
750,2011-07-31 00:00:00,C3.8
750,2011-07-31 12:00:00,C4.0
750,2011-08-01 00:00:00,C4.0
750,2011-08-01 12:00:00,M1.4
750,2011-08-02 00:00:00,M1.4
750,2011-08-02 12:00:00,M1.1
750,2011-08-03 00:00:00,M6.0
750,2011-08-03 12:00:00,M9.3
750,2011-08-04 00:00:00,M9.3
750,2011-08-04 12:00:00,C3.6
750,2011-08-05 00:00:00,C1.4
750,2011-08-05 12:00:00,C1.4
750,2011-08-06 00:00:00,
750,2011-08-06 12:00:00,
750,2011-08-07 00:00:00,
750,2011-08-07 12:00:00,
750,2011-08-08 00:00:00,
753,2011-07-27 00:00:00,
753,2011-07-27 12:00:00,
753,2011-07-28 00:00:00,
753,2011-07-28 12:00:00,
753,2011-07-29 00:00:00,C1.3
753,2011-07-29 12:00:00,C1.3
753,2011-07-30 00:00:00,
753,2011-07-30 12:00:00,B7.5
753,2011-07-31 00:00:00,C1.9
753,2011-07-31 12:00:00,C2.1
753,2011-08-01 00:00:00,C2.1
753,2011-08-01 12:00:00,C2.0
753,2011-08-02 00:00:00,C2.0
753,2011-08-02 12:00:00,M1.7
753,2011-08-03 00:00:00,M1.7
753,2011-08-03 12:00:00,C2.3
753,2011-08-04 00:00:00,C2.1
753,2011-08-04 12:00:00,C2.1
753,2011-08-05 00:00:00,C2.0
753,2011-08-05 12:00:00,C2.0
753,2011-08-06 00:00:00,C1.4
753,2011-08-06 12:00:00,C2.1
753,2011-08-07 00:00:00,C2.1
753,2011-08-07 12:00:00,C1.3
753,2011-08-08 00:00:00,M3.5
753,2011-08-08 12:00:00,X6.9
753,2011-08-09 00:00:00,X6.9
753,2011-08-09 12:00:00,C6.1
753,2011-08-10 00:00:00,C6.1
759,2011-08-02 00:00:00,
764,2011-08-04 00:00:00,
764,2011-08-04 12:00:00,C1.3
764,2011-08-05 00:00:00,C1.3
764,2011-08-05 12:00:00,C4.1
764,2011-08-06 00:00:00,C4.1
772,2011-08-07 00:00:00,
794,2011-08-14 00:00:00,
794,2011-08-14 12:00:00,C1.4
794,2011-08-15 00:00:00,C1.4
794,2011-08-15 12:00:00,C1.3
794,2011-08-16 00:00:00,B4.2
794,2011-08-16 12:00:00,C3.4
794,2011-08-17 00:00:00,C3.4
794,2011-08-17 12:00:00,C1.6
794,2011-08-18 00:00:00,C1.6
794,2011-08-18 12:00:00,C1.1
794,2011-08-19 00:00:00,
794,2011-08-19 12:00:00,B7.4
794,2011-08-20 00:00:00,C2.9
794,2011-08-20 12:00:00,C2.9
794,2011-08-21 00:00:00,
794,2011-08-21 12:00:00,B6.7
794,2011-08-22 00:00:00,C1.1
794,2011-08-22 12:00:00,C1.1
794,2011-08-23 00:00:00,B5.7
794,2011-08-23 12:00:00,B4.1
794,2011-08-24 00:00:00,C1.1
794,2011-08-24 12:00:00,C1.1
794,2011-08-25 00:00:00,B8.9
794,2011-08-25 12:00:00,C1.0
794,2011-08-26 00:00:00,C2.3
794,2011-08-26 12:00:00,C2.3
794,2011-08-27 00:00:00,
794,2011-08-27 12:00:00,
794,2011-08-28 00:00:00,
798,2011-08-15 00:00:00,C3.4
798,2011-08-15 12:00:00,B6.4
798,2011-08-16 00:00:00,B6.4
798,2011-08-16 12:00:00,C2.3
798,2011-08-17 00:00:00,C2.6
798,2011-08-17 12:00:00,C2.6
798,2011-08-18 00:00:00,C1.2
798,2011-08-18 12:00:00,B9.7
798,2011-08-19 00:00:00,
798,2011-08-19 12:00:00,B5.5
798,2011-08-20 00:00:00,B8.4
798,2011-08-20 12:00:00,B8.4
798,2011-08-21 00:00:00,C1.5
798,2011-08-21 12:00:00,C1.5
798,2011-08-22 00:00:00,
798,2011-08-22 12:00:00,
798,2011-08-23 00:00:00,
798,2011-08-23 12:00:00,
798,2011-08-24 00:00:00,
798,2011-08-24 12:00:00,B5.3
798,2011-08-25 00:00:00,B5.3
803,2011-08-19 00:00:00,
803,2011-08-19 12:00:00,
803,2011-08-20 00:00:00,
803,2011-08-20 12:00:00,
803,2011-08-21 00:00:00,B3.5
803,2011-08-21 12:00:00,B9.7
803,2011-08-22 00:00:00,B9.7
805,2011-08-20 00:00:00,
824,2011-08-27 00:00:00,
824,2011-08-27 12:00:00,
824,2011-08-28 00:00:00,B5.4
824,2011-08-28 12:00:00,B5.4
824,2011-08-29 00:00:00,
824,2011-08-29 12:00:00,
824,2011-08-30 00:00:00,C5.5
824,2011-08-30 12:00:00,C5.5
824,2011-08-31 00:00:00,
833,2011-08-29 00:00:00,
833,2011-08-29 12:00:00,
833,2011-08-30 00:00:00,
833,2011-08-30 12:00:00,C2.2
833,2011-08-31 00:00:00,C2.2
833,2011-08-31 12:00:00,B8.8
833,2011-09-01 00:00:00,C2.0
833,2011-09-01 12:00:00,C2.0
833,2011-09-02 00:00:00,B8.9
833,2011-09-02 12:00:00,
833,2011-09-03 00:00:00,
833,2011-09-03 12:00:00,
833,2011-09-04 00:00:00,
833,2011-09-04 12:00:00,
833,2011-09-05 00:00:00,
833,2011-09-05 12:00:00,M5.3
833,2011-09-06 00:00:00,X2.1
833,2011-09-06 12:00:00,X2.1
833,2011-09-07 00:00:00,X1.8
833,2011-09-07 12:00:00,X1.8
833,2011-09-08 00:00:00,M6.7
833,2011-09-08 12:00:00,M6.7
833,2011-09-09 00:00:00,M2.7
833,2011-09-09 12:00:00,M1.2
833,2011-09-10 00:00:00,M1.1
833,2011-09-10 12:00:00,C6.6
833,2011-09-11 00:00:00,C6.6
843,2011-09-02 00:00:00,
847,2011-09-05 00:00:00,
847,2011-09-05 12:00:00,
847,2011-09-06 00:00:00,
847,2011-09-06 12:00:00,
847,2011-09-07 00:00:00,
850,2011-09-08 00:00:00,
850,2011-09-08 12:00:00,
850,2011-09-09 00:00:00,
850,2011-09-09 12:00:00,
850,2011-09-10 00:00:00,
853,2011-09-10 00:00:00,
853,2011-09-10 12:00:00,
856,2011-09-11 00:00:00,
856,2011-09-11 12:00:00,
856,2011-09-12 00:00:00,C9.9
856,2011-09-12 12:00:00,C9.9
856,2011-09-13 00:00:00,C2.9
856,2011-09-13 12:00:00,C2.9
856,2011-09-14 00:00:00,C3.1
856,2011-09-14 12:00:00,C3.1
856,2011-09-15 00:00:00,C1.0
856,2011-09-15 12:00:00,C4.5
856,2011-09-16 00:00:00,C4.5
856,2011-09-16 12:00:00,C2.2
856,2011-09-17 00:00:00,
856,2011-09-17 12:00:00,C3.8
856,2011-09-18 00:00:00,C3.8
856,2011-09-18 12:00:00,C6.2
856,2011-09-19 00:00:00,C6.2
856,2011-09-19 12:00:00,C9.5
856,2011-09-20 00:00:00,C9.5
856,2011-09-20 12:00:00,C3.0
856,2011-09-21 00:00:00,C2.8
856,2011-09-21 12:00:00,C6.6
856,2011-09-22 00:00:00,C6.6
856,2011-09-22 12:00:00,M1.6
856,2011-09-23 00:00:00,M1.6
856,2011-09-23 12:00:00,M1.6
856,2011-09-24 00:00:00,M1.7
856,2011-09-24 12:00:00,M1.7
856,2011-09-25 00:00:00,
878,2011-09-17 00:00:00,
878,2011-09-17 12:00:00,C2.9
878,2011-09-18 00:00:00,C2.9
878,2011-09-18 12:00:00,
878,2011-09-19 00:00:00,C6.9
878,2011-09-19 12:00:00,C6.9
878,2011-09-20 00:00:00,C2.5
878,2011-09-20 12:00:00,C3.9
878,2011-09-21 00:00:00,M1.8
892,2011-09-21 00:00:00,
892,2011-09-21 12:00:00,X1.4
892,2011-09-22 00:00:00,X1.4
892,2011-09-22 12:00:00,
892,2011-09-23 00:00:00,M1.9
892,2011-09-23 12:00:00,X1.9
892,2011-09-24 00:00:00,X1.9
892,2011-09-24 12:00:00,M7.4
892,2011-09-25 00:00:00,M7.4
892,2011-09-25 12:00:00,M4.0
892,2011-09-26 00:00:00,M4.0
892,2011-09-26 12:00:00,M2.6
892,2011-09-27 00:00:00,C6.4
892,2011-09-27 12:00:00,C6.4
892,2011-09-28 00:00:00,M1.2
892,2011-09-28 12:00:00,M1.2
892,2011-09-29 00:00:00,C2.7
892,2011-09-29 12:00:00,C2.7
892,2011-09-30 00:00:00,C1.1
892,2011-09-30 12:00:00,C4.1
892,2011-10-01 00:00:00,C4.1
892,2011-10-01 12:00:00,C2.4
892,2011-10-02 00:00:00,M1.3
892,2011-10-02 12:00:00,M1.3
892,2011-10-03 00:00:00,C7.6
892,2011-10-03 12:00:00,C7.3
892,2011-10-04 00:00:00,C7.3
892,2011-10-04 12:00:00,C2.3
892,2011-10-05 00:00:00,C2.3
899,2011-09-24 00:00:00,M1.2
899,2011-09-24 12:00:00,M1.5
899,2011-09-25 00:00:00,M2.2
899,2011-09-25 12:00:00,M2.2
899,2011-09-26 00:00:00,C9.5
902,2011-09-24 00:00:00,
902,2011-09-24 12:00:00,
902,2011-09-25 00:00:00,
902,2011-09-25 12:00:00,
902,2011-09-26 00:00:00,
902,2011-09-26 12:00:00,
902,2011-09-27 00:00:00,
902,2011-09-27 12:00:00,
902,2011-09-28 00:00:00,
902,2011-09-28 12:00:00,C1.3
902,2011-09-29 00:00:00,C1.3
909,2011-09-28 00:00:00,
918,2011-10-01 00:00:00,
927,2011-10-03 00:00:00,
927,2011-10-03 12:00:00,
927,2011-10-04 00:00:00,
940,2011-10-08 00:00:00,
940,2011-10-08 12:00:00,B7.5
940,2011-10-09 00:00:00,C1.7
940,2011-10-09 12:00:00,C1.7
940,2011-10-10 00:00:00,B8.8
940,2011-10-10 12:00:00,
940,2011-10-11 00:00:00,
940,2011-10-11 12:00:00,C5.3
940,2011-10-12 00:00:00,C5.3
940,2011-10-12 12:00:00,C4.3
940,2011-10-13 00:00:00,C2.0
940,2011-10-13 12:00:00,C2.0
940,2011-10-14 00:00:00,C1.3
940,2011-10-14 12:00:00,C1.3
940,2011-10-15 00:00:00,C5.0
940,2011-10-15 12:00:00,C5.0
940,2011-10-16 00:00:00,C6.3
940,2011-10-16 12:00:00,C6.3
940,2011-10-17 00:00:00,
940,2011-10-17 12:00:00,
940,2011-10-18 00:00:00,
940,2011-10-18 12:00:00,
940,2011-10-19 00:00:00,C3.5
940,2011-10-19 12:00:00,C3.5
940,2011-10-20 00:00:00,
940,2011-10-20 12:00:00,
940,2011-10-21 00:00:00,M1.3
940,2011-10-21 12:00:00,M1.3
940,2011-10-22 00:00:00,M1.3
940,2011-10-22 12:00:00,
940,2011-10-23 00:00:00,
948,2011-10-10 00:00:00,
950,2011-10-10 00:00:00,
950,2011-10-10 12:00:00,
950,2011-10-11 00:00:00,C1.1
950,2011-10-11 12:00:00,C1.7
950,2011-10-12 00:00:00,C1.7
950,2011-10-12 12:00:00,
950,2011-10-13 00:00:00,
975,2011-10-16 00:00:00,
976,2011-10-17 00:00:00,C1.9
976,2011-10-17 12:00:00,C1.9
976,2011-10-18 00:00:00,
976,2011-10-18 12:00:00,C5.5
976,2011-10-19 00:00:00,C5.5
976,2011-10-19 12:00:00,C3.4
976,2011-10-20 00:00:00,C5.4
976,2011-10-20 12:00:00,C5.4
976,2011-10-21 00:00:00,C2.4
976,2011-10-21 12:00:00,
976,2011-10-22 00:00:00,C4.1
976,2011-10-22 12:00:00,C4.1
976,2011-10-23 00:00:00,C2.5
976,2011-10-23 12:00:00,
976,2011-10-24 00:00:00,
976,2011-10-24 12:00:00,
976,2011-10-25 00:00:00,
976,2011-10-25 12:00:00,C1.2
976,2011-10-26 00:00:00,C1.2
976,2011-10-26 12:00:00,
997,2011-10-21 00:00:00,
997,2011-10-21 12:00:00,
997,2011-10-22 00:00:00,
997,2011-10-22 12:00:00,C2.1
997,2011-10-23 00:00:00,C2.1
997,2011-10-23 12:00:00,C1.0
997,2011-10-24 00:00:00,
997,2011-10-24 12:00:00,
997,2011-10-25 00:00:00,C1.7
1026,2011-10-31 00:00:00,C5.2
1026,2011-10-31 12:00:00,C5.2
1026,2011-11-01 00:00:00,C4.3
1026,2011-11-01 12:00:00,
1026,2011-11-02 00:00:00,
1026,2011-11-02 12:00:00,
1026,2011-11-03 00:00:00,C3.8
1026,2011-11-03 12:00:00,C3.8
1026,2011-11-04 00:00:00,
1026,2011-11-04 12:00:00,
1026,2011-11-05 00:00:00,
1026,2011-11-05 12:00:00,C2.3
1026,2011-11-06 00:00:00,C2.3
1026,2011-11-06 12:00:00,C2.0
1026,2011-11-07 00:00:00,
1026,2011-11-07 12:00:00,
1026,2011-11-08 00:00:00,
1028,2011-11-01 00:00:00,C4.7
1028,2011-11-01 12:00:00,C4.7
1028,2011-11-02 00:00:00,M4.3
1028,2011-11-02 12:00:00,M4.3
1028,2011-11-03 00:00:00,X1.9
1028,2011-11-03 12:00:00,X1.9
1028,2011-11-04 00:00:00,M1.0
1028,2011-11-04 12:00:00,M3.7
1028,2011-11-05 00:00:00,M3.7
1028,2011-11-05 12:00:00,M1.8
1028,2011-11-06 00:00:00,M1.4
1028,2011-11-06 12:00:00,C5.3
1028,2011-11-07 00:00:00,C3.5
1028,2011-11-07 12:00:00,C3.2
1028,2011-11-08 00:00:00,C2.6
1028,2011-11-08 12:00:00,C1.9
1028,2011-11-09 00:00:00,C1.9
1028,2011-11-09 12:00:00,
1028,2011-11-10 00:00:00,C6.0
1028,2011-11-10 12:00:00,C6.0
1028,2011-11-11 00:00:00,C1.6
1028,2011-11-11 12:00:00,C2.5
1028,2011-11-12 00:00:00,C2.5
1028,2011-11-12 12:00:00,
1028,2011-11-13 00:00:00,
1028,2011-11-13 12:00:00,C5.2
1028,2011-11-14 00:00:00,C5.2
1028,2011-11-14 12:00:00,M1.2
1028,2011-11-15 00:00:00,M1.2
1028,2011-11-15 12:00:00,M1.1
1028,2011-11-16 00:00:00,C7.9
1041,2011-11-05 00:00:00,
1041,2011-11-05 12:00:00,
1041,2011-11-06 00:00:00,
1041,2011-11-06 12:00:00,
1066,2011-11-11 00:00:00,
1066,2011-11-11 12:00:00,
1066,2011-11-12 00:00:00,
1066,2011-11-12 12:00:00,
1066,2011-11-13 00:00:00,
1066,2011-11-13 12:00:00,
1066,2011-11-14 00:00:00,
1066,2011-11-14 12:00:00,
1066,2011-11-15 00:00:00,M1.9
1066,2011-11-15 12:00:00,M1.9
1075,2011-11-12 00:00:00,
1075,2011-11-12 12:00:00,C2.6
1075,2011-11-13 00:00:00,C2.6
1075,2011-11-13 12:00:00,C2.1
1089,2011-11-15 00:00:00,
1090,2011-11-16 00:00:00,
1090,2011-11-16 12:00:00,
1092,2011-11-16 00:00:00,
1092,2011-11-16 12:00:00,
1092,2011-11-17 00:00:00,
1092,2011-11-17 12:00:00,
1092,2011-11-18 00:00:00,C2.7
1092,2011-11-18 12:00:00,C2.7
1092,2011-11-19 00:00:00,C3.9
1092,2011-11-19 12:00:00,C4.8
1092,2011-11-20 00:00:00,C6.1
1092,2011-11-20 12:00:00,C6.1
1092,2011-11-21 00:00:00,C1.8
1092,2011-11-21 12:00:00,C1.2
1092,2011-11-22 00:00:00,C1.2
1113,2011-11-22 00:00:00,
1113,2011-11-22 12:00:00,C2.3
1113,2011-11-23 00:00:00,C2.3
1113,2011-11-23 12:00:00,
1119,2011-11-26 00:00:00,
1119,2011-11-26 12:00:00,
1119,2011-11-27 00:00:00,B9.6
1119,2011-11-27 12:00:00,B9.6
1119,2011-11-28 00:00:00,C3.2
1120,2011-11-27 00:00:00,
1120,2011-11-27 12:00:00,B8.7
1120,2011-11-28 00:00:00,C1.4
1120,2011-11-28 12:00:00,C2.5
1120,2011-11-29 00:00:00,C2.5
1120,2011-11-29 12:00:00,C1.2
1120,2011-11-30 00:00:00,C1.2
1120,2011-11-30 12:00:00,
1124,2011-11-28 00:00:00,
1124,2011-11-28 12:00:00,
1124,2011-11-29 00:00:00,C1.1
1124,2011-11-29 12:00:00,C2.0
1124,2011-11-30 00:00:00,C2.0
1124,2011-11-30 12:00:00,
1124,2011-12-01 00:00:00,
1124,2011-12-01 12:00:00,
1124,2011-12-02 00:00:00,
1149,2011-12-03 00:00:00,
1149,2011-12-03 12:00:00,
1149,2011-12-04 00:00:00,C1.3
1149,2011-12-04 12:00:00,C1.3
1149,2011-12-05 00:00:00,C1.2
1149,2011-12-05 12:00:00,
1149,2011-12-06 00:00:00,
1149,2011-12-06 12:00:00,
1149,2011-12-07 00:00:00,
1149,2011-12-07 12:00:00,
1149,2011-12-08 00:00:00,
1149,2011-12-08 12:00:00,
1149,2011-12-09 00:00:00,
1149,2011-12-09 12:00:00,
1149,2011-12-10 00:00:00,
1149,2011-12-10 12:00:00,
1149,2011-12-11 00:00:00,
1149,2011-12-11 12:00:00,
1164,2011-12-05 00:00:00,C2.9
1168,2011-12-07 00:00:00,
1168,2011-12-07 12:00:00,C1.0
1168,2011-12-08 00:00:00,C1.0
1168,2011-12-08 12:00:00,
1168,2011-12-09 00:00:00,C3.1
1168,2011-12-09 12:00:00,C3.1
1171,2011-12-07 00:00:00,C2.7
1171,2011-12-07 12:00:00,C2.7
1171,2011-12-08 00:00:00,C1.2
1183,2011-12-11 00:00:00,
1183,2011-12-11 12:00:00,
1183,2011-12-12 00:00:00,
1183,2011-12-12 12:00:00,
1183,2011-12-13 00:00:00,C1.0
1183,2011-12-13 12:00:00,C1.0
1183,2011-12-14 00:00:00,
1183,2011-12-14 12:00:00,
1183,2011-12-15 00:00:00,
1183,2011-12-15 12:00:00,B5.0
1183,2011-12-16 00:00:00,B5.0
1183,2011-12-16 12:00:00,C1.2
1183,2011-12-17 00:00:00,C3.2
1183,2011-12-17 12:00:00,C3.2
1183,2011-12-18 00:00:00,C1.9
1183,2011-12-18 12:00:00,B5.4
1183,2011-12-19 00:00:00,B8.1
1183,2011-12-19 12:00:00,C2.1
1183,2011-12-20 00:00:00,C6.2
1183,2011-12-20 12:00:00,C6.2
1183,2011-12-21 00:00:00,C2.0
1183,2011-12-21 12:00:00,C2.0
1209,2011-12-16 00:00:00,
1209,2011-12-16 12:00:00,
1209,2011-12-17 00:00:00,
1209,2011-12-17 12:00:00,
1209,2011-12-18 00:00:00,
1209,2011-12-18 12:00:00,
1209,2011-12-19 00:00:00,
1209,2011-12-19 12:00:00,
1209,2011-12-20 00:00:00,
1209,2011-12-20 12:00:00,
1209,2011-12-21 00:00:00,
1209,2011-12-21 12:00:00,
1209,2011-12-22 00:00:00,
1209,2011-12-22 12:00:00,
1210,2011-12-17 00:00:00,C1.2
1210,2011-12-17 12:00:00,C1.2
1210,2011-12-18 00:00:00,B7.5
1210,2011-12-18 12:00:00,
1210,2011-12-19 00:00:00,
1210,2011-12-19 12:00:00,C1.5
1210,2011-12-20 00:00:00,C1.5
1210,2011-12-20 12:00:00,C4.3
1210,2011-12-21 00:00:00,C4.3
1210,2011-12-21 12:00:00,C5.4
1210,2011-12-22 00:00:00,C5.4
1210,2011-12-22 12:00:00,
1221,2011-12-18 00:00:00,
1221,2011-12-18 12:00:00,
1221,2011-12-19 00:00:00,
1221,2011-12-19 12:00:00,
1221,2011-12-20 00:00:00,
1221,2011-12-20 12:00:00,C2.5
1221,2011-12-21 00:00:00,C2.5
1221,2011-12-21 12:00:00,C2.0
1237,2011-12-22 00:00:00,
1237,2011-12-22 12:00:00,
1237,2011-12-23 00:00:00,
1237,2011-12-23 12:00:00,C5.2
1237,2011-12-24 00:00:00,C5.2
1237,2011-12-24 12:00:00,
1249,2011-12-25 00:00:00,
1249,2011-12-25 12:00:00,
1249,2011-12-26 00:00:00,
1249,2011-12-26 12:00:00,
1256,2011-12-26 00:00:00,
1256,2011-12-26 12:00:00,
1256,2011-12-27 00:00:00,
1256,2011-12-27 12:00:00,C4.5
1256,2011-12-28 00:00:00,C7.2
1256,2011-12-28 12:00:00,C7.3
1256,2011-12-29 00:00:00,M2.0
1256,2011-12-29 12:00:00,M2.0
1256,2011-12-30 00:00:00,M1.2
1256,2011-12-30 12:00:00,C3.9
1256,2011-12-31 00:00:00,M2.4
1256,2011-12-31 12:00:00,M2.4
1256,2012-01-01 00:00:00,C3.2
1256,2012-01-01 12:00:00,C1.6
1256,2012-01-02 00:00:00,C1.6
1256,2012-01-02 12:00:00,B6.7
1256,2012-01-03 00:00:00,B7.7
1256,2012-01-03 12:00:00,B7.7
1256,2012-01-04 00:00:00,
1256,2012-01-04 12:00:00,
1256,2012-01-05 00:00:00,
1256,2012-01-05 12:00:00,C1.4
1256,2012-01-06 00:00:00,C1.4
1256,2012-01-06 12:00:00,
1256,2012-01-07 00:00:00,
1256,2012-01-07 12:00:00,
1256,2012-01-08 00:00:00,C1.8
1256,2012-01-08 12:00:00,C1.8
1256,2012-01-09 00:00:00,
1256,2012-01-09 12:00:00,
1256,2012-01-10 00:00:00,
